run,type,rate_per_min,think_snr,tau,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=9,lease,2.0,0.9,0.5,lease,9,882,687,13,0.018571428571428572,0.07142857142857142,687,373.27396404987917,3164.398554226403,72.28962803337645,600.0000000000005,0,720,2,0,0,0.0037576187843436043,0.3211192464453116,915937291.8205081,0.0,0,162.05552040368087,154.44837049692592,894600.0,15405.86920435167,317,12,0.4095085266433915,0.42119768484937375,0.8277647808817341,0.29972093644576037,374.72727272727275,0.64
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=10,lease,2.0,0.9,0.5,lease,10,704,599,7,0.01155115511551155,0.051470588235294115,599,246.1692473660571,1965.3010321294773,75.18138848268558,600.0000000000005,0,138,0,0,0,0.006018098400594922,0.23799622948227422,1065789392.2228894,0.0,0,335.6627706469335,275.45171976133815,672000.0,5407.556984898035,260,17,0.5894696119918406,0.5972490253373945,0.7488576207426832,0.32635385895091845,326.72727272727275,0.52
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=1,lease,2.0,0.9,0.8,lease,1,635,522,2,0.003816793893129771,0.006756756756756757,522,271.82582901599335,1760.2847578070014,77.9214432041615,600.0000000000005,0,158,4,0,0,0.008300441767456297,0.3086846209347797,1696065245.1209302,2486.9045389184007,10,713.0228073983683,554.6770514811706,805200.0,5634.477989345859,311,32,0.5681030684877185,0.5688040590926307,0.7160349700692826,0.28376212308602267,284.72727272727275,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=2,lease,2.0,0.9,0.8,lease,2,727,571,5,0.008680555555555556,0.035211267605633804,571,310.83967535142483,2202.372011513764,38.34924134162674,600.0000000000005,0,336,6,0,0,0.0041587692346537995,0.3297963545099919,1692450500.924989,3563.775169682028,26,1228.391491287381,893.6577115042467,741000.0,9538.9948356886,254,25,0.4550083392484447,0.4599290484530198,0.7072238030667249,0.32600016116373837,311.45454545454544,0.52
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=3,lease,2.0,0.9,0.8,lease,3,790,608,12,0.01935483870967742,0.06666666666666667,608,136.48185225132465,2106.866015944184,42.872000260285105,600.0000000000005,0,491,1,0,0,0.0025629438912514973,0.41954567923682334,2768303012.9406266,4405.800708035051,35,1017.7784370795126,507.202311317114,788400.0,8974.516664380397,256,26,0.44736718044038914,0.45908334878224466,0.6537659629912911,0.2891490653329717,331.6363636363636,0.53
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=4,lease,2.0,0.9,0.8,lease,4,804,676,3,0.004418262150220913,0.017341040462427744,676,135.08279880390955,1945.3540081467418,20.569253332589565,600.0000000000005,0,133,0,0,0,0.002113908001407173,0.3312506836887292,2683857184.4618416,6485.12959463902,25,573.3607396668024,508.8065496833169,739800.0,2170.044534067072,231,25,0.5946099544906558,0.5971729984696714,0.6653459089816434,0.3253586762215502,368.72727272727275,0.48
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=5,lease,2.0,0.9,0.8,lease,5,994,761,23,0.029336734693877552,0.10344827586206896,761,182.38750579882003,3351.1657056278345,56.4388169777932,600.0000000000005,0,977,3,0,0,0.010826519864135986,0.2863211453852309,1885886354.9811008,695.0041657066604,12,894.6009739881483,883.2305802444105,856200.0,11017.957224170928,265,9,0.39911206071950356,0.41511105001045434,0.801405960988086,0.34773243815829163,415.0909090909091,0.68
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=6,lease,2.0,0.9,0.8,lease,6,668,533,14,0.025594149908592323,0.08280254777070063,533,332.2270728989415,2939.2592331006017,27.075442499968805,600.0000000000005,0,432,1,0,0,0.007408537517185464,0.43322789703293246,2701267041.18237,3783.446960271409,26,1486.3227188241465,1057.2371138720891,668400.0,7476.628263592186,249,34,0.47065994877914097,0.4903024045289834,0.635291833875615,0.3016923756960687,290.72727272727275,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=7,lease,2.0,0.9,0.8,lease,7,804,650,9,0.013657056145675266,0.04128440366972477,650,200.69391310908645,2114.0979741088777,36.84414188228304,600.0000000000005,0,361,3,0,0,0.013992995459459345,0.33865979912032995,1574596055.9330804,5134.014523046309,20,778.565804770751,562.1713511526391,864600.0,6840.92089957211,242,26,0.49359703657722376,0.5018747163063424,0.7009814365813585,0.30689229870091406,354.54545454545456,0.53
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=8,lease,2.0,0.9,0.8,lease,8,850,670,8,0.011799410029498525,0.046511627906976744,670,256.4913632048507,3090.005361777331,35.15762464623809,600.0000000000005,0,588,0,0,0,0.008191545007141046,0.43086525957203564,3324046505.576149,4021.130821073345,13,855.7057091634233,829.9219874775567,795600.0,9696.299184378118,296,14,0.44454155790906136,0.45093069512619965,0.7032395500801282,0.32974205546843727,365.4545454545455,0.56
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=9,lease,2.0,0.9,0.8,lease,9,886,682,15,0.021520803443328552,0.08241758241758242,682,332.6021389305149,2967.390708502034,56.88732723982236,600.0000000000005,0,710,2,0,0,0.005187221675419357,0.3251862730914876,990827117.5654546,652.3852462030496,7,657.5405631386958,633.9398768044755,883800.0,17136.606890927746,312,13,0.399198561816246,0.41148326387269296,0.8170370100888695,0.294383490066801,372.0,0.63
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.8_seed=10,lease,2.0,0.9,0.8,lease,10,698,599,5,0.008278145695364239,0.03787878787878788,599,245.04552438819064,1943.0366972579343,55.13399394808941,600.0,0,169,2,0,0,0.006043990207855845,0.25768195081740924,1205980952.0029233,622.9209946547553,8,1543.7528030010828,947.1930049459961,673800.0,4997.747399894958,263,13,0.5755705333763911,0.5796420318394258,0.7391611678159804,0.3398962081041394,326.72727272727275,0.53
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=1,lease,2.0,0.9,0.9,lease,1,640,521,2,0.0038240917782026767,0.006756756756756757,521,259.6854693258713,1897.9349508152322,53.14967989260094,600.0000000000005,0,180,0,0,0,0.004052506716588202,0.30766107876107496,1991290204.1826317,1913.9078853820586,7,2066.6656557088972,1725.8455752778148,802200.0,5436.822720750555,311,26,0.5778193111814076,0.578562477967858,0.7099255853931948,0.2852293400784912,284.1818181818182,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=2,lease,2.0,0.9,0.9,lease,2,727,565,6,0.010507880910683012,0.04195804195804196,565,297.32080366651826,2221.7654187534295,60.78953854248762,600.0000000000005,0,318,3,0,0,0.004249031573256437,0.33739781269423924,2098935780.5538738,765.9002842917838,11,2451.2238483380747,1922.0765239102363,748800.0,8807.400489156287,255,25,0.44227006595346025,0.4466074591674854,0.6882807479603731,0.3141510326096158,308.1818181818182,0.53
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=3,lease,2.0,0.9,0.9,lease,3,785,598,14,0.02287581699346405,0.07926829268292683,598,109.0628512379144,1991.791902007127,38.1524934183678,600.0000000000005,0,496,1,0,0,0.003423588325759076,0.41538880628386843,2859299159.2737956,3366.0625066376697,10,2164.702313443258,1493.1729476594571,784200.0,8483.344980989696,249,26,0.4438939233085675,0.45683385289386347,0.6372410963359557,0.286483759323897,326.1818181818182,0.52
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=4,lease,2.0,0.9,0.9,lease,4,793,667,3,0.004477611940298508,0.017857142857142856,667,141.3615236617652,1992.2701498308718,21.054329367663797,600.0000000000005,0,128,0,0,0,0.0034209805189667343,0.29471351879461355,2409912256.7820997,2755.1015238472846,20,1514.3543060172356,1229.3620270413558,739800.0,2822.7199151607742,230,24,0.5715106389491151,0.5738075380704666,0.6759803098088255,0.32098437236074673,363.8181818181818,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=5,lease,2.0,0.9,0.9,lease,5,989,761,24,0.030573248407643312,0.11330049261083744,761,134.5003260952958,3428.1293923784006,42.401565765454905,600.0000000000005,0,999,1,0,0,0.01183277563125001,0.31517244846302417,2122464076.7273104,1397.6631375581337,16,1668.1895866370878,1628.9064003511232,856200.0,11114.75821231609,279,10,0.3947431987960944,0.4102423509866955,0.7931061006256476,0.35538934368468245,415.0909090909091,0.67
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=6,lease,2.0,0.9,0.9,lease,6,662,524,14,0.026022304832713755,0.08974358974358974,524,370.1547661679882,2891.1193233181457,37.28244191333844,600.0000000000005,0,428,2,0,0,0.005330854709732792,0.43609959296964185,2902937744.13103,3105.8323966745775,16,3424.3163405344467,2486.3308725483607,659400.0,7179.192093897468,246,31,0.45788715080441594,0.47696896439052205,0.6211288934456748,0.2905804853697191,285.8181818181818,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=7,lease,2.0,0.9,0.9,lease,7,798,629,9,0.014106583072100314,0.043689320388349516,629,181.8463182379387,2083.9927068099637,33.297536392415815,600.0000000000005,0,412,0,0,0,0.012041805079335666,0.35100739532692193,2294719644.051221,2777.892647999914,10,2495.49730089599,2038.6618876420637,843000.0,6328.227554335727,233,26,0.47075179690482316,0.47835279630404987,0.6529290594567471,0.290114114810435,343.0909090909091,0.51
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=8,lease,2.0,0.9,0.9,lease,8,858,669,7,0.010355029585798817,0.041176470588235294,669,218.10824242329568,3103.654202298076,20.713561804156434,600.0000000000005,0,618,0,0,0,0.0072407090737185865,0.4410786442968519,3621265769.809563,3740.724292232416,18,2517.9840407564034,2447.513836753686,804000.0,9588.38768363509,289,13,0.4431350525737773,0.450239001343682,0.7012330707434927,0.31517559241378174,364.90909090909093,0.58
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=9,lease,2.0,0.9,0.9,lease,9,871,669,18,0.026200873362445413,0.09782608695652174,669,335.3651983959785,2840.1766687312397,59.30466520588163,600.0000000000005,0,735,0,0,0,0.004225806427608328,0.32398333043146915,1410300657.8927217,990.3293460143092,9,2005.944545708392,1939.5567960177843,898200.0,15859.148097608633,310,11,0.38778886166183185,0.4026403301470349,0.7964796920446452,0.2835465079431797,364.90909090909093,0.63
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.9_seed=10,lease,2.0,0.9,0.9,lease,10,711,607,5,0.008169934640522876,0.03676470588235294,607,273.7768876443615,2048.4983520039477,51.78880414578588,600.0000000000005,0,149,0,0,0,0.0031439353019999975,0.2691772176154097,1388547964.5835032,95.32273878239789,1,2765.2994271095668,2178.022692472423,687000.0,5217.7091472541415,262,13,0.5792039082124868,0.5863160627718846,0.7275117901248057,0.31824261693860434,331.0909090909091,0.52
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=1,clairvoyant,1.0,0.0,0.5,clairvoyant,1,406,382,1,0.0026109660574412533,0.00980392156862745,382,105.45151886948724,1267.9809208852723,0.0,600.0,0,33,0,0,0,0.003937082360139112,0.38872098776020636,2021199517.0992155,405.0,135,0.0,0.0,0.0,0.0,205,108,0.8957078983688795,0.9014866590035174,0.3864586833155271,0.21188269305201426,208.36363636363637,0.11
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=2,clairvoyant,1.0,0.0,0.5,clairvoyant,2,420,376,2,0.005291005291005291,0.025,376,146.51424138241737,1392.5700347209922,40.52241875580374,600.0,0,26,0,0,0,0.0006975695607376157,0.250782850642201,902221504.2596215,369.0,123,0.0,0.0,0.0,0.0,196,47,0.8182671016423472,0.8288939471182218,0.48927929211182336,0.23784606563231334,205.0909090909091,0.14
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=3,clairvoyant,1.0,0.0,0.5,clairvoyant,3,482,430,5,0.011494252873563218,0.04,430,103.29910790261283,1454.2239714223797,25.237234019388914,600.0,0,47,0,0,0,0.000804499056602138,0.39207445460190454,1544909619.726146,441.0,147,0.0,0.0,0.0,0.0,185,48,0.8118121812725702,0.8276290354860825,0.482985546875,0.23935648228028603,234.54545454545456,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=4,clairvoyant,1.0,0.0,0.5,clairvoyant,4,460,427,3,0.0069767441860465115,0.02040816326530612,427,56.022677082896735,1880.9332039379813,0.34858229513669753,600.0,0,38,0,0,0,0.010267166620114057,0.3873205388819647,1823934135.1126719,528.0,176,0.0,0.0,0.0,0.0,174,106,0.8653038250086199,0.8790329838375023,0.391075454432142,0.20021495790860572,232.9090909090909,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=5,clairvoyant,1.0,0.0,0.5,clairvoyant,5,682,612,3,0.004878048780487805,0.030303030303030304,612,85.41436733769297,2242.786053364792,68.0735883069951,600.0000000000005,0,88,2,0,0,0.0011620851801940548,0.31977558757921054,1412660484.7216275,300.0,100,0.0,0.0,0.0,0.0,192,46,0.7044177965329707,0.7145776685983499,0.6067114053920617,0.2872115124307833,333.8181818181818,0.19
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=6,clairvoyant,1.0,0.0,0.5,clairvoyant,6,445,401,1,0.0024875621890547263,0.01020408163265306,401,169.31972086371752,1888.9951958718434,40.04306405364861,600.0,0,59,1,0,0,0.000319461201450353,0.3963991230945236,1415044413.6346629,240.0,80,0.0,0.0,0.0,0.0,209,59,0.8356958231066586,0.8376507525271,0.5141913203995079,0.27223774943332324,218.72727272727275,0.16
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=7,clairvoyant,1.0,0.0,0.5,clairvoyant,7,407,381,0,0.0,0.0,381,103.24082247081697,1349.2320023525176,27.856436603666772,241.6053482532434,0,12,1,0,0,0.0005835539299895694,0.21613396782950972,1335397910.2525673,429.0,143,0.0,0.0,0.0,0.0,164,64,0.9122077081083853,0.9122077081083853,0.4377042741720086,0.23121673535330514,207.8181818181818,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=8,clairvoyant,1.0,0.0,0.5,clairvoyant,8,563,507,3,0.0058823529411764705,0.02654867256637168,507,111.80969589579672,1947.8908657229256,6.6854172916458765,600.0,0,108,0,0,0,0.0014207528166624848,0.43618168198570156,2046729844.9956992,330.0,110,0.0,0.0,0.0,0.0,192,55,0.7673034531573685,0.7763323272164964,0.5185671197511978,0.2656340739592446,276.54545454545456,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=9,clairvoyant,1.0,0.0,0.5,clairvoyant,9,553,497,1,0.002008032128514056,0.008849557522123894,497,141.85709056566884,1472.7441976872444,78.26211770324562,600.0,0,41,0,0,0,2.4816573277513247e-05,0.2650235824013406,1119394663.3160217,219.0,73,0.0,0.0,0.0,0.0,218,70,0.7900561278530753,0.7938840691718781,0.6205762146100428,0.2511913855449992,271.0909090909091,0.18
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.5_seed=10,clairvoyant,1.0,0.0,0.5,clairvoyant,10,506,465,2,0.004282655246252677,0.02127659574468085,465,104.04428433377689,1473.8281175870156,19.475323830205944,600.0,0,30,1,0,0,0.0040745123369853075,0.21794386143350852,2235280466.3759656,501.0,167,0.0,0.0,0.0,0.0,190,100,0.8342620401778623,0.8408080667016675,0.5133033221882285,0.29072271802185423,253.63636363636365,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=1,clairvoyant,1.0,0.0,0.8,clairvoyant,1,406,382,1,0.0026109660574412533,0.00980392156862745,382,105.45151886948724,1267.9809208852723,0.0,600.0,0,33,0,0,0,0.003937082360139112,0.38872098776020636,2021199517.0992155,405.0,135,0.0,0.0,0.0,0.0,205,108,0.8957078983688795,0.9014866590035174,0.3864586833155271,0.21188269305201426,208.36363636363637,0.11
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=2,clairvoyant,1.0,0.0,0.8,clairvoyant,2,420,376,2,0.005291005291005291,0.025,376,146.51424138241737,1392.5700347209922,40.52241875580374,600.0,0,26,0,0,0,0.0006975695607376157,0.250782850642201,902221504.2596215,369.0,123,0.0,0.0,0.0,0.0,196,47,0.8182671016423472,0.8288939471182218,0.48927929211182336,0.23784606563231334,205.0909090909091,0.14
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=3,clairvoyant,1.0,0.0,0.8,clairvoyant,3,482,430,5,0.011494252873563218,0.04,430,103.29910790261283,1454.2239714223797,25.237234019388914,600.0,0,47,0,0,0,0.000804499056602138,0.39207445460190454,1544909619.726146,441.0,147,0.0,0.0,0.0,0.0,185,48,0.8118121812725702,0.8276290354860825,0.482985546875,0.23935648228028603,234.54545454545456,0.14
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=4,clairvoyant,1.0,0.0,0.8,clairvoyant,4,460,427,3,0.0069767441860465115,0.02040816326530612,427,56.022677082896735,1880.9332039379813,0.34858229513669753,600.0,0,38,0,0,0,0.010267166620114057,0.3873205388819647,1823934135.1126719,528.0,176,0.0,0.0,0.0,0.0,174,106,0.8653038250086199,0.8790329838375023,0.391075454432142,0.20021495790860572,232.9090909090909,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=5,clairvoyant,1.0,0.0,0.8,clairvoyant,5,682,612,3,0.004878048780487805,0.030303030303030304,612,85.41436733769297,2242.786053364792,68.0735883069951,600.0000000000005,0,88,2,0,0,0.0011620851801940548,0.31977558757921054,1412660484.7216275,300.0,100,0.0,0.0,0.0,0.0,192,46,0.7044177965329707,0.7145776685983499,0.6067114053920617,0.2872115124307833,333.8181818181818,0.2
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=6,clairvoyant,1.0,0.0,0.8,clairvoyant,6,445,401,1,0.0024875621890547263,0.01020408163265306,401,169.31972086371752,1888.9951958718434,40.04306405364861,600.0,0,59,1,0,0,0.000319461201450353,0.3963991230945236,1415044413.6346629,240.0,80,0.0,0.0,0.0,0.0,209,59,0.8356958231066586,0.8376507525271,0.5141913203995079,0.27223774943332324,218.72727272727275,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=7,clairvoyant,1.0,0.0,0.8,clairvoyant,7,407,381,0,0.0,0.0,381,103.24082247081697,1349.2320023525176,27.856436603666772,241.6053482532434,0,12,1,0,0,0.0005835539299895694,0.21613396782950972,1335397910.2525673,429.0,143,0.0,0.0,0.0,0.0,164,64,0.9122077081083853,0.9122077081083853,0.4377042741720086,0.23121673535330514,207.8181818181818,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=8,clairvoyant,1.0,0.0,0.8,clairvoyant,8,563,507,3,0.0058823529411764705,0.02654867256637168,507,111.80969589579672,1947.8908657229256,6.6854172916458765,600.0,0,108,0,0,0,0.0014207528166624848,0.43618168198570156,2046729844.9956992,330.0,110,0.0,0.0,0.0,0.0,192,55,0.7673034531573685,0.7763323272164964,0.5185671197511978,0.2656340739592446,276.54545454545456,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=9,clairvoyant,1.0,0.0,0.8,clairvoyant,9,553,497,1,0.002008032128514056,0.008849557522123894,497,141.85709056566884,1472.7441976872444,78.26211770324562,600.0,0,41,0,0,0,2.4816573277513247e-05,0.2650235824013406,1119394663.3160217,219.0,73,0.0,0.0,0.0,0.0,218,70,0.7900561278530753,0.7938840691718781,0.6205762146100428,0.2511913855449992,271.0909090909091,0.18
type=clairvoyant_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=10,clairvoyant,1.0,0.0,0.8,clairvoyant,10,506,465,2,0.004282655246252677,0.02127659574468085,465,104.04428433377689,1473.8281175870156,19.475323830205944,600.0,0,30,1,0,0,0.0040745123369853075,0.21794386143350852,2235280466.3759656,501.0,167,0.0,0.0,0.0,0.0,190,100,0.8342620401778623,0.8408080667016675,0.5133033221882285,0.29072271802185423,253.63636363636365,0.15
